,gameId,storeId,nextvalue,nextdays
2363,0fc79301-9163-4c47-9cad-bc7639f36f8e,1,[4130.9185],[9.19276]
2364,0fc9d076-2946-4d50-beba-51401623ca75,1,[108.62917],[10.893095]
2365,0fcd0f50-451d-441c-b108-709c34392039,3,[3187.694],[12.179946]
2366,0fceae7c-bc2d-4231-991a-212f0b13e1df,4,[2219.6238],[6.696531]
2367,0fceae7c-bc2d-4231-991a-212f0b13e1df,3,[1998.4495],[23.310452]
2368,0fceae7c-bc2d-4231-991a-212f0b13e1df,1,[1875.0038],[15.771228]
2369,0fd24ae3-34a6-473b-a7e4-db227e61769b,1,[482.63644],[5.8797045]
2370,0fd24ae3-34a6-473b-a7e4-db227e61769b,4,[889.74207],[7.3705645]
2371,0fd5e347-a6ce-4277-a5b5-7ee09ed641ea,1,[193.7731],[7.2942595]
2372,0fdb53ac-df2d-4cca-96e6-c61d9f7d28d7,1,[358.9878],[9.800308]
2373,0fddb9c1-7bc6-420c-92b3-68f72ac6f7cd,3,[2406.6777],[15.288586]
2374,0fe12a8a-2ad1-4942-b3c0-94b278527abe,1,[123.95744],[14.554087]
2375,0fe138cf-04d6-422a-bb0d-05435779a0c1,1,[189.78085],[7.6389704]
2376,0fe390b0-b0a6-463b-88b9-3874280cd5b0,1,[689.125],[6.6596]
2377,0fe6d9b3-2099-406f-9a32-0141b899f719,2,[152.61319],[20.095856]
2378,0fe8b9b8-9188-465e-8c37-c123a1decf0e,1,[166.8338],[23.460236]
2379,0fea378a-60c0-4cee-bc77-b22bf4aa232b,1,[113.172554],[10.569384]
2380,0fecc3fe-4b8f-4e6b-8d52-ee92cffd2289,2,[204.83566],[18.700836]
2381,0fecc3fe-4b8f-4e6b-8d52-ee92cffd2289,1,[1329.4983],[8.841632]
2382,0fef0826-d465-4224-b501-55812327d66d,1,[248.99092],[17.41351]
2383,0ff1d00c-716a-499c-8a06-0aa4e6c268f7,1,[160.28568],[7.261012]
2384,0ff4bcc4-1fdd-4b3a-852e-2b89f3670070,1,[96.90138],[13.622911]
2385,0ff56beb-6d5c-4002-ba9e-c1419de1fadf,1,[1031.3291],[15.104863]
2386,0ff5e0c5-2e23-45f0-b9ed-89d65543026a,1,[600.04846],[16.97591]
2387,0ff6e8ef-413c-4626-ade7-a4c1a1c6fd72,1,[118.03301],[15.420673]
2388,0ff9143f-2785-4f20-a8bf-c2935263acfd,3,[443.50967],[19.436611]
2389,0ff9a72a-e45c-4398-b8d2-3a0500a04b20,3,[253.30862],[18.813951]
2390,0ffcd343-9ab1-4bab-8cc3-b28eee59783d,1,[120.422745],[15.285587]
2391,10020533-544e-426b-8b47-e9d591fa1290,1,[598.2839],[13.22399]
2392,1002d841-ab91-4a6a-91f6-729d7cb7fce6,4,[447.3363],[6.0171576]
2393,1002d841-ab91-4a6a-91f6-729d7cb7fce6,1,[292.36703],[13.120656]
2394,1005f78d-27e7-4af9-8560-c54e8e248eea,1,[91.75919],[13.025096]
2395,10063550-c897-4658-b910-9bf89d10485b,1,[137.54358],[13.122026]
2396,1007069a-07d5-429d-a1e4-9e2571af4496,4,[1897.7959],[8.675597]
2397,1007069a-07d5-429d-a1e4-9e2571af4496,1,[389.26242],[22.382656]
2398,1007069a-07d5-429d-a1e4-9e2571af4496,2,[392.2895],[22.72983]
2399,100828c3-0ee1-4adc-9fa2-6a50eb08dc3b,1,[115.20266],[10.049193]
2400,100983e6-fba4-434d-a0b3-562f5d4c9cda,1,[200.05405],[22.032225]
2401,100a3dbe-d2a8-45fc-b34c-cd5634c07263,1,[334.41745],[15.347136]
2402,100c81bc-82a3-458e-a4d7-dc9b6257e5c6,1,[189.40793],[15.02339]
2403,100e1e0d-0f8d-4e69-8e22-898f4b6f104b,2,[78.83643],[19.82896]
2404,100f07a8-f9b6-4ece-99ca-cc2df46bae78,3,[83.44009],[19.26559]
2405,101b5258-903c-41dd-8444-658b0101dd7a,3,[256.69208],[18.92358]
2406,101e3be7-51f5-4a9f-987d-00abd16ce364,3,[640.5824],[18.486547]
2407,101e3be7-51f5-4a9f-987d-00abd16ce364,1,[336.15973],[16.584076]
2408,101edeb6-2568-4652-b6f2-017c461601b7,1,[676.15643],[5.8861084]
2409,101edeb6-2568-4652-b6f2-017c461601b7,4,[1299.3091],[7.795392]
2410,10228541-c007-423a-a61b-9399741ab184,1,[152.82953],[14.602558]
2411,1024482c-94b7-410f-a013-f098a496fc06,3,[290.80008],[19.579506]
2412,1024482c-94b7-410f-a013-f098a496fc06,4,[315.34036],[4.8211284]
2413,10275598-7453-4044-bda4-329e190ab668,1,[240.24844],[6.714499]
2414,102795c6-c2bd-4590-94b8-c07fb97e8ac3,1,[346.4272],[6.1738157]
2415,103059e8-0f2f-48f1-abd9-58a7b7d7cf42,1,[1076.5531],[17.548164]
2416,1032c57a-b5d3-41c2-8dd7-959e4d30653e,3,[633.1321],[18.91014]
2417,1032c57a-b5d3-41c2-8dd7-959e4d30653e,2,[151.14766],[23.40849]
2418,1032c57a-b5d3-41c2-8dd7-959e4d30653e,4,[268.67398],[11.4190855]
2419,1032c57a-b5d3-41c2-8dd7-959e4d30653e,1,[242.37978],[12.48921]
2420,103412dc-bb98-4646-9e9f-513122643203,1,[247.6839],[8.301722]
2421,103cf224-0d31-4b52-ae87-7d574200a01c,1,[402.94452],[9.767544]
2422,10423a8e-8fa8-4653-8ec8-bea0635c913a,1,[230.69185],[18.127735]
2423,104248f1-aa25-463b-9c56-c3cbb1676140,1,[642.5387],[15.041661]
2424,1045269d-29fb-4353-a8d7-21552ff52f0e,1,[413.5238],[14.410599]
2425,10454bdb-3080-46fd-8932-fa55d6bc87a0,1,[107.73951],[14.81621]
2426,10487a3d-a165-4018-80ee-9c758e22da0b,1,[535.29834],[18.373985]
2427,104c35a7-4fdd-4234-aebc-fd076b096d56,1,[228.73366],[6.9464765]
2428,104f4639-9091-4478-a219-6f98c058e266,4,[1734.5776],[7.4428406]
2429,104f4639-9091-4478-a219-6f98c058e266,3,[1435.0262],[13.809565]
2430,104fa007-01f0-40a8-9177-98218d1846d1,3,[290.11588],[23.529797]
2431,104fa007-01f0-40a8-9177-98218d1846d1,1,[220.03593],[14.433246]
2432,104fd68a-ab74-4398-bcbe-932a733d98dc,1,[123.89288],[13.482327]
2433,10531b3d-db52-41ec-8c66-e78d701676ed,3,[65.37005],[21.217278]
2434,10531b3d-db52-41ec-8c66-e78d701676ed,4,[169.72284],[5.009095]
2435,1057f4ee-7372-4be8-9301-09acdac456d4,1,[202.8762],[16.157015]
2436,105a4b61-2884-4eb3-8a0a-bcded791e2c2,1,[127.17966],[14.859139]
2437,105c3a15-7dab-4dd0-8261-fbb49effcb60,1,[1782.1163],[16.870188]
2438,105dcb92-102f-4d32-9163-3584011acda5,3,[683.25415],[18.35998]
2439,105e5b14-7e5f-4823-9a58-e30b3d257ab0,1,[344.83127],[6.0579586]
2440,1061adec-9b47-4e91-9964-d7640fd61bff,3,[1150.6503],[17.770075]
2441,1061adec-9b47-4e91-9964-d7640fd61bff,1,[2157.9836],[9.942707]
2442,106719b1-26c8-450a-b611-de35169d4323,2,[19.95901],[20.418041]
2443,10674a23-20ca-4ff1-8927-03d53a0efc7a,1,[1513.4899],[6.0362587]
2444,10690874-675a-41f4-8ca5-6ffe93595487,4,[2760.9521],[7.774044]
2445,10690874-675a-41f4-8ca5-6ffe93595487,2,[1904.4497],[12.46586]
2446,10690874-675a-41f4-8ca5-6ffe93595487,1,[1959.9607],[15.8277]
2447,106a2c81-ea4c-4569-ae4a-64290d6a0b70,1,[120.16917],[12.128539]
2448,106aad8f-f4e0-40fb-8de1-d228163d66dc,3,[135.75839],[19.635506]
2449,106ab123-04ca-4e9d-bdf8-00ad157ee3d3,1,[139.67863],[9.441306]
2450,106b1f12-c25b-4388-a7c0-e3cf7fb62813,2,[148.41835],[13.599765]
2451,106d8911-677d-4847-9fcc-d8710ffec3da,3,[1557.2761],[17.63804]
2452,106d8911-677d-4847-9fcc-d8710ffec3da,1,[362.0754],[11.238485]
2453,10730c39-6b87-4dad-8837-56ebdd8ab2be,1,[145.2403],[9.337611]
2454,107506d8-7ce8-4fa8-a731-ee1251e23773,1,[241.86546],[7.9736176]
2455,10768099-674f-4b96-b4f0-974cde51a6aa,1,[557.5183],[6.0442348]
2456,107a81b2-0b5e-42ce-98d4-ab32ab3195ee,3,[59.69077],[15.306872]
2457,107bedf3-e0b0-45cb-8325-47079e5f5481,4,[115.54758],[1.0825769]
2458,107bedf3-e0b0-45cb-8325-47079e5f5481,2,[66.09795],[19.50999]
2459,107bedf3-e0b0-45cb-8325-47079e5f5481,3,[33.73494],[17.825144]
2460,107c8028-514e-4735-b270-5e7316cd4a7a,1,[961.4304],[8.767818]
2461,107cacc2-1eb5-46a0-b63b-cecb97f55acc,4,[848.5495],[6.3775992]
2462,107cacc2-1eb5-46a0-b63b-cecb97f55acc,2,[395.5094],[15.64279]
2463,107d49a7-c831-4243-a606-138a40ba6003,4,[5271.6123],[14.8692255]
2464,107d49a7-c831-4243-a606-138a40ba6003,2,[4343.814],[15.914895]
2465,1081dd52-de32-4e8f-8ad5-17436a777faa,3,[435.6753],[19.035854]
2466,1081dd52-de32-4e8f-8ad5-17436a777faa,1,[163.93254],[15.952885]
2467,1084bd85-5d81-4eb8-b3d0-d7678f91df6d,1,[120.8356],[13.656094]
2468,1086ed9d-484e-4964-a0e6-c54495fbc15a,1,[109.23112],[16.728857]
2469,10884350-09fb-4fc8-a00b-83b5da5692b1,2,[133.88861],[19.015985]
2470,108a11da-fce5-4357-b2df-f5ec70064f0c,3,[66.32537],[18.930227]
2471,108a11da-fce5-4357-b2df-f5ec70064f0c,1,[131.58923],[9.280153]
2472,108af187-cc10-4577-b982-ba14faefde5d,1,[879.64404],[13.013989]
2473,108e1710-f199-43c1-9377-fe9238bf2c0e,1,[334.60712],[15.338613]
2474,108f92a9-b1f7-4832-aa8c-5423f789902f,1,[901.402],[10.068871]
2475,10906bdc-7fb6-4d26-a5ef-26ac5eb1b580,3,[663.626],[17.858963]
2476,10928a3b-554c-4cfa-8370-b58137475539,1,[183.9802],[17.770645]
2477,10970bcf-383e-498e-bc38-f635650fbc95,1,[179.98874],[17.59645]
2478,109a8fad-53c1-4cbf-b038-490fc522f300,1,[135.42766],[10.551137]
2479,109c1f0e-4145-4ad2-b7d2-e68896144d37,4,[1317.8137],[7.9494514]
2480,109c1f0e-4145-4ad2-b7d2-e68896144d37,1,[110.156166],[17.58387]
2481,109c7a27-5275-44d6-98a2-f140f0c07dcf,1,[462.624],[18.292978]
2482,109d293a-8ed3-456c-9336-2a09eacb79db,1,[94.67146],[22.569986]
2483,109d32b6-fb4e-4ba5-83b2-4bcb926937cd,2,[1136.7198],[18.663496]
2484,10a1098f-7c0f-40d7-bb83-99a559e8ca9f,4,[1530.6404],[6.3541307]
2485,10a1098f-7c0f-40d7-bb83-99a559e8ca9f,2,[685.8217],[22.757227]
2486,10a1098f-7c0f-40d7-bb83-99a559e8ca9f,1,[573.1166],[12.484452]
2487,10a303b9-b3e2-468a-a318-b568cd8e0276,3,[877.58777],[19.198217]
2488,10a303b9-b3e2-468a-a318-b568cd8e0276,4,[448.92072],[6.190702]
2489,10a303b9-b3e2-468a-a318-b568cd8e0276,1,[123.083244],[17.14762]
2490,10a4ffc2-8d5c-4e5f-92fc-8511316d5ad5,2,[301.89893],[17.509735]
2491,10a9dd62-0f38-409b-b1fc-583d7b2f6ce0,1,[222.5371],[22.948557]
2492,10aab257-5cb8-48dd-afbe-4be40f345c15,1,[665.28503],[10.494789]
2493,10abd54b-dd97-401b-9169-8f8c1fb3a55d,4,[2150.2803],[4.0380797]
2494,10abd54b-dd97-401b-9169-8f8c1fb3a55d,1,[1369.3228],[16.2355]
2495,10b69adf-7f80-4675-95b6-45dacc4200e0,3,[646.22235],[19.793129]
2496,10b69adf-7f80-4675-95b6-45dacc4200e0,1,[493.1071],[9.815247]
2497,10b767df-3b56-4fb5-9e00-8125e0d9f1ac,4,[1616.0469],[9.121272]
2498,10b767df-3b56-4fb5-9e00-8125e0d9f1ac,1,[439.7608],[15.083185]
2499,10b8989f-d011-42bd-a45e-91519ff0f83e,1,[224.30637],[7.3595037]
2500,10bad714-6b2d-40c7-a4e4-0b50cc201cf5,1,[366.28726],[18.72174]
2501,10be15d1-e9af-4647-be90-6ccf208e7a56,3,[1159.2281],[17.684307]
2502,10be15d1-e9af-4647-be90-6ccf208e7a56,1,[670.6905],[16.729492]
2503,10be3767-faf1-49e5-80a7-aa08fe6c7b7c,1,[220.93082],[2.3203208]
2504,10cbe2a1-d616-4a95-a546-19b1489af803,1,[196.11876],[7.142413]
2505,10cc5930-45eb-4cfe-b97f-9497126ef045,1,[483.95578],[5.682404]
2506,10cc7170-47cc-4cf8-b7a4-47cdb8fc753e,1,[142.05203],[15.433563]
2507,10ce4ae9-3c91-4f8a-afd6-f4ff8159e690,1,[134.33665],[13.902369]
2508,10dcfd0a-2fc7-4672-aa16-3a996b16c860,1,[217.00513],[14.8162]
2509,10e92b45-4212-49a8-af68-8cf81f3a6e27,1,[194.20409],[18.594929]
2510,10e96b11-b30e-46ee-8bd7-9319310c1f5a,1,[138.97711],[10.746097]
2511,10ea8167-9046-4636-ab64-5bf80dea12ed,1,[3003.8926],[21.110882]
2512,10ec1b4a-2a22-45ff-9c18-f2c7523eda8d,1,[122.718544],[15.825561]
2513,10ec5756-6904-4374-abad-1b7918b41d2e,1,[120.32672],[14.236717]
2514,10ec8a38-29a7-4e59-a1aa-c39e3de77361,1,[340.51904],[15.186727]
2515,10f27447-a7bf-4768-ab1b-d24aa20b7f20,3,[194.40846],[19.444136]
2516,10f4e446-4038-4c01-b4ba-578cdbcfbd11,1,[118.49793],[10.605181]
2517,10f8a51c-55a2-4b00-a6ed-428dec8fb1e9,3,[655.8029],[18.181742]
2518,10f94c9c-5aa8-4358-9fc5-f73b9a96c9b2,3,[271.33075],[19.403923]
2519,10f94c9c-5aa8-4358-9fc5-f73b9a96c9b2,4,[400.3367],[3.2115092]
2520,10f94c9c-5aa8-4358-9fc5-f73b9a96c9b2,1,[197.55933],[10.097227]
2521,10f9a186-40fb-4a40-bb4a-cd473e000335,2,[2226.4646],[22.06886]
2522,10fa64e2-8c2a-4362-b272-da8517ba2f62,3,[1193.3002],[17.310282]
2523,10fa64e2-8c2a-4362-b272-da8517ba2f62,4,[325.8815],[7.063404]
2524,1102d33b-283b-4048-ae85-a424099c6ba8,1,[2484.2632],[4.5676403]
2525,110348d9-7cd4-42a2-8111-2131e14e3a8f,1,[1001.567],[9.20051]
2526,110458c8-36fd-4cdd-8273-bf2e75fce23a,1,[130.81264],[13.891792]
2527,110477b3-bca8-44be-914c-248368a58d14,1,[678.54266],[5.9894753]
2528,1105c9cf-6279-498f-8e52-acaea537103e,1,[473.52908],[15.383384]
2529,1106a282-f10c-406a-b284-4eb79fe7c960,3,[642.3527],[19.801552]
2530,1106a282-f10c-406a-b284-4eb79fe7c960,4,[756.7723],[6.6370606]
2531,1106a282-f10c-406a-b284-4eb79fe7c960,1,[386.9059],[10.148826]
2532,110c7de9-5c05-42cd-bca4-2fa60505a7f4,1,[132.13867],[9.453318]
2533,110ed55b-8f72-4164-8e84-c0c4d5e765cc,1,[2717.238],[4.477875]
2534,110ed55b-8f72-4164-8e84-c0c4d5e765cc,3,[2883.2012],[14.947518]
2535,11113a9a-3a90-4445-9d32-ca4508b55c60,1,[1307.9838],[16.288113]
2536,111355ad-795e-4302-b074-d9ceddc8e224,2,[360.43253],[20.259867]
2537,111545ac-ce35-40be-94c9-62eee8553a33,3,[693.0286],[18.724749]
2538,1116dc6e-c4aa-4f1a-92d2-ccd31a0d04fa,3,[655.57227],[18.068933]
2539,1117965c-49de-4793-a039-6fd7f159ec18,2,[3224.962],[18.371647]
2540,1117965c-49de-4793-a039-6fd7f159ec18,4,[4101.3594],[10.815112]
2541,11186d6e-5ba2-45b4-ada0-a9e198e422eb,1,[188.85854],[12.277043]
2542,11198dd6-7acf-4a43-84fe-60fad24f03e0,1,[1608.5375],[15.104862]
2543,11198dd6-7acf-4a43-84fe-60fad24f03e0,2,[1603.3826],[20.80869]
2544,11198dd6-7acf-4a43-84fe-60fad24f03e0,3,[1337.3467],[18.090734]
2545,11198dd6-7acf-4a43-84fe-60fad24f03e0,4,[2429.4607],[14.657833]
2546,111a1f74-9e14-41f5-b602-8ca51fcb49c5,1,[701.0455],[18.02634]
2547,11251e01-a431-45c7-b352-f39d06cddbf3,1,[106.131165],[14.844724]
2548,11254791-e15f-4fd9-b02c-b944c600161e,1,[1206.2401],[15.405322]
2549,112a8283-3623-4b74-8e67-91e68a687f9a,1,[1374.185],[10.376244]
2550,112baee4-b2af-4911-ab00-4e91212a82d4,3,[1180.0925],[17.486168]
2551,112d24ed-f858-466e-ac69-dc978111e5f7,1,[200.35092],[7.2124157]
2552,112dd442-3c5f-4200-8c75-f55a7887c18e,1,[197.17133],[7.2400503]
2553,112e7b42-57e5-4561-b468-1e7fcdb26095,1,[2660.3064],[19.889978]
2554,1134d35e-3b71-4499-8a61-314cb92d82fc,4,[1395.1967],[6.036124]
2555,1134d35e-3b71-4499-8a61-314cb92d82fc,3,[762.5211],[17.0637]
2556,1135ee0d-be72-465a-9c59-66065aa72582,1,[681.20483],[9.621851]
2557,113923e9-40ab-4dca-8d7c-a46647d9c3cc,3,[69.25388],[19.202599]
2558,113923e9-40ab-4dca-8d7c-a46647d9c3cc,1,[131.39626],[9.269554]
2559,113d6274-31e8-4357-bf03-f9a98616f1b0,1,[592.1932],[7.3521385]
2560,113d8ede-eefb-462f-9b61-d32a50e29156,1,[117.530136],[10.219913]
2561,11407bde-4964-4afa-8008-73ab75b68ab1,1,[108.18775],[15.901826]
2562,1143a0da-be1e-4d9a-af52-d9657447b333,1,[338.18463],[15.20577]
2563,1143b2bc-6963-479e-96dd-d751716f9d4c,1,[112.07313],[15.959767]
2564,11460aef-e90d-442a-8cd0-f1c40d57f813,3,[363.75092],[19.63385]
2565,11460aef-e90d-442a-8cd0-f1c40d57f813,1,[96.016945],[16.252184]
2566,11471629-3e94-4e7d-957f-5009055342cc,2,[249.88979],[24.235245]
2567,114a66a6-b961-4722-bba9-ece9c0b8b008,1,[389.69727],[15.207079]
2568,114b8879-8156-4426-9ec6-bf29c87e1db0,1,[344.33466],[6.0086946]
2569,114fc833-0e08-4ec3-9e89-7cfba94d999c,4,[379.77924],[7.072033]
2570,114fc833-0e08-4ec3-9e89-7cfba94d999c,3,[80.41171],[15.1047325]
2571,1150ef3a-e7a8-4377-a7ea-985c7ef6cf1c,2,[4296.153],[13.5418625]
2572,1150ef3a-e7a8-4377-a7ea-985c7ef6cf1c,4,[3375.1895],[11.762924]
2573,1150ef3a-e7a8-4377-a7ea-985c7ef6cf1c,1,[2635.46],[17.256954]
2574,11517b03-1a48-4108-a0fb-e8457a31908b,1,[168.9177],[9.731073]
2575,1152c123-d302-4752-ae6b-a9ef0a0300e3,1,[120.71139],[13.777698]
2576,11541835-8dfe-4653-afc1-8343a73720ef,3,[83.414154],[19.791323]
2577,11541835-8dfe-4653-afc1-8343a73720ef,1,[117.269684],[9.218589]
2578,11560189-b21c-43be-80b8-8081a5c2713e,1,[77.7597],[21.547342]
2579,11625015-6bbc-434a-96c3-6474df8ff969,1,[168.53242],[15.390531]
2580,1162df3f-8cf1-4db6-a293-bbe19632c40c,3,[1499.0079],[17.861502]
2581,1162df3f-8cf1-4db6-a293-bbe19632c40c,4,[2313.7625],[9.152996]
2582,116382e0-c9b4-48e7-94cd-b9a5bbf94000,2,[130.35149],[23.735933]
2583,11681375-2382-43be-a201-dfc3deef5e94,3,[1723.3567],[16.792313]
2584,1169da82-9b3c-44e7-9d08-2ac1d41606f8,1,[1319.4982],[16.96736]
2585,116e67a3-efb3-4910-a9d5-c2aa07a09075,1,[105.62548],[11.398799]
2586,117ab114-f91b-4d05-87ac-4700e481ed1d,3,[1159.5692],[17.684265]
2587,117ab114-f91b-4d05-87ac-4700e481ed1d,4,[674.43994],[6.330836]
2588,117ab114-f91b-4d05-87ac-4700e481ed1d,1,[472.62164],[15.671548]
2589,117f1f8d-cb27-41d3-b2a5-e3c618ca264d,1,[119.0378],[9.574754]
2590,117f47a7-d3a7-4fe2-9fa8-2c04d696d845,1,[287.60797],[16.388052]
2591,11807e01-3200-46c7-b827-29b8a74d3c93,3,[256.61633],[18.928343]
2592,11807e01-3200-46c7-b827-29b8a74d3c93,1,[102.708244],[11.179468]
2593,1183ec25-7447-475e-8d08-5b37bd072ea9,1,[120.22638],[14.557188]
2594,11843e3f-9726-48b6-88b8-7b245655ed22,4,[2080.772],[10.66325]
2595,11843e3f-9726-48b6-88b8-7b245655ed22,5,[3051.8367],[8.0959215]
2596,11843e3f-9726-48b6-88b8-7b245655ed22,3,[1392.9327],[18.809553]
2597,11843e3f-9726-48b6-88b8-7b245655ed22,1,[897.11273],[18.012993]
2598,1187d874-dea4-49d5-8ff3-90beecb17d35,1,[215.00372],[18.842503]
2599,118a468a-8968-4478-86c1-2be90c052d15,1,[210.3336],[10.050831]
2600,118cbab7-3882-4ccd-b582-61d18a05bb1e,3,[81.64913],[18.831306]
2601,11904b14-d7c3-414a-9734-f7c44220c2f1,3,[1494.7539],[18.116194]
2602,11904b14-d7c3-414a-9734-f7c44220c2f1,4,[1920.0317],[10.233351]
2603,11904b14-d7c3-414a-9734-f7c44220c2f1,1,[1094.7915],[9.009245]
2604,119181a3-7e4a-4a81-8c2c-1db2b15e128d,1,[159.62299],[7.2490563]
2605,1194ef6d-1840-43a0-bfff-756435207828,1,[217.84587],[15.029557]
2606,119ba973-d0b3-4156-bbde-c6b104c8843b,1,[132.02664],[9.584067]
2607,119f6b44-0050-4aa9-ad6e-e5647a615a01,3,[99.18629],[20.159561]
2608,119f6b44-0050-4aa9-ad6e-e5647a615a01,1,[131.84236],[10.05429]
2609,11a27989-b9da-469e-9117-76444567a601,1,[1038.797],[5.8997297]
2610,11a8f0c6-10d6-4245-9f22-2431717d2e75,4,[456.944],[2.0338068]
2611,11a8f0c6-10d6-4245-9f22-2431717d2e75,3,[63.59099],[20.307095]
2612,11a8f0c6-10d6-4245-9f22-2431717d2e75,2,[87.79401],[16.688072]
2613,11abbf6b-35af-4f8d-9bf3-75c1dd732a48,1,[172.39374],[16.956228]
2614,11b18d2b-793c-43bb-adec-cfcc6f91050a,3,[2868.9846],[16.70108]
2615,11b18d2b-793c-43bb-adec-cfcc6f91050a,2,[2897.0496],[17.992441]
2616,11b1d758-b6fa-4de7-a4bb-fba211a2c75d,1,[1383.8441],[5.376072]
2617,11b1d758-b6fa-4de7-a4bb-fba211a2c75d,4,[2370.248],[8.91066]
2618,11b7aab9-5bb3-48a3-bc1c-bd4800fea596,1,[197.18024],[7.1685534]
2619,11b7aab9-5bb3-48a3-bc1c-bd4800fea596,4,[145.79211],[1.9888171]
2620,11b96e2a-2b1b-4550-a7c7-ed4e69f354d2,4,[974.7991],[7.0896897]
2621,11b96e2a-2b1b-4550-a7c7-ed4e69f354d2,2,[1075.1063],[13.00937]
2622,11b96e2a-2b1b-4550-a7c7-ed4e69f354d2,1,[485.13654],[16.777845]
2623,11bd6188-df8a-4623-98c4-b0daae4fe97a,4,[2547.773],[6.795658]
2624,11bd6188-df8a-4623-98c4-b0daae4fe97a,1,[1720.9207],[16.096754]
2625,11be4b3e-b045-4a30-9434-ee4ca6685b7f,1,[209.44856],[15.336257]
2626,11c092aa-e536-420e-a138-d8841ac0f497,4,[751.9349],[6.7226095]
2627,11c092aa-e536-420e-a138-d8841ac0f497,1,[448.72995],[16.645857]
2628,11c0cd87-ddc7-46c0-aaa9-fd07e505d792,1,[135.56403],[14.298192]
2629,11c46ab2-a132-49ce-bb88-01b2d11cdfa4,3,[651.62744],[19.851402]
2630,11c46ab2-a132-49ce-bb88-01b2d11cdfa4,1,[227.03526],[13.901516]
2631,11c6e8d9-78a9-40f5-8033-842733db3cb8,3,[259.14563],[19.2644]
2632,11c6e8d9-78a9-40f5-8033-842733db3cb8,4,[604.28394],[7.0572596]
2633,11c6e8d9-78a9-40f5-8033-842733db3cb8,1,[105.29709],[22.071142]
2634,11cb091b-57a0-416b-b021-c66bb73a9a29,1,[194.8273],[7.723407]
2635,11cba78d-44d2-4a61-bee3-6f028386946f,1,[198.29318],[16.636204]
2636,11cba78d-44d2-4a61-bee3-6f028386946f,3,[83.05856],[15.628958]
2637,11cdd8ac-8b68-4a02-b80e-d871fae7b783,2,[33.680393],[20.018059]
2638,11d6ddcd-31a2-4a93-9eb2-d03b0ae5ce1e,2,[169.38423],[18.503489]
2639,11dd3f6c-2fdd-4db1-871f-001cba5725b4,3,[269.37906],[19.45895]
2640,11dd3f6c-2fdd-4db1-871f-001cba5725b4,1,[106.06937],[17.654573]
2641,11dd90b7-b016-4c80-b000-9922e1394bb3,3,[878.87524],[19.067478]
2642,11dd90b7-b016-4c80-b000-9922e1394bb3,4,[549.478],[11.296771]
2643,11e52148-4c39-4758-aecd-bad2b4d20448,4,[2354.964],[9.591568]
2644,11e52148-4c39-4758-aecd-bad2b4d20448,1,[648.666],[12.441035]
2645,11e5241e-2e59-4725-aaeb-df42b19b90d0,1,[160.70924],[17.09097]
2646,11e59a52-deb4-402f-81fa-6ecaeb12f04d,1,[165.94383],[11.108127]
2647,11e71741-f18b-42e5-b09e-49c44e01c957,4,[1041.6819],[6.439033]
2648,11e71741-f18b-42e5-b09e-49c44e01c957,1,[790.0004],[16.895226]
2649,11e84c01-d9ff-4224-af78-2de717b1e4d6,1,[352.17978],[7.0204453]
2650,11e886aa-c70a-4bfe-9973-ad80ab001f23,3,[91.10959],[18.945131]
2651,11e88914-4698-4421-b3a6-b88d6221a572,3,[53.123943],[24.955927]
2652,11e88914-4698-4421-b3a6-b88d6221a572,1,[145.37491],[17.493864]
2653,11ec8a9c-792f-4925-a209-4bd144a23504,1,[195.65703],[7.1602917]
2654,11ed378c-36e2-4968-af6e-7e9a15c21d57,3,[851.467],[19.351322]
2655,11ed378c-36e2-4968-af6e-7e9a15c21d57,1,[873.97186],[9.743036]
2656,11eebea6-0269-4fd5-9de3-8d6a97b189a3,4,[430.12555],[6.0840154]
2657,11eebea6-0269-4fd5-9de3-8d6a97b189a3,1,[418.75464],[16.35041]
2658,11f04fb1-379e-4321-a05f-4510241682d3,1,[172.61899],[15.803211]
2659,11f7d170-065f-4387-9011-127b7a25bd57,1,[490.62912],[6.1809397]
2660,11faa4ab-0691-4b1b-8cc2-82f859a46d54,2,[243.37602],[11.409092]
2661,11fe4f91-b59a-4d07-acce-6328c1c5ad4c,1,[377.91165],[13.370433]
2662,11ff8fc7-cd3c-4658-896e-4ef23c64e269,1,[227.40875],[7.0264845]
2663,11ffe897-a4ce-412e-b034-756d11316205,1,[113.09761],[9.926477]
2664,12031d24-4b30-4315-af67-c1025c5e163a,4,[1750.3638],[6.5054965]
2665,12031d24-4b30-4315-af67-c1025c5e163a,2,[1182.6862],[21.185719]
2666,12031d24-4b30-4315-af67-c1025c5e163a,1,[950.66437],[16.696423]
2667,12053806-3e2d-4e0a-881e-e22263e073a7,1,[402.0865],[15.809594]
2668,1207ec13-f059-473c-b750-80cf630f703f,1,[128.98068],[12.433445]
2669,120975f6-d6ce-42d1-9ca4-c826c74b28d7,3,[253.63086],[19.11276]
2670,120975f6-d6ce-42d1-9ca4-c826c74b28d7,1,[90.94911],[17.399315]
2671,1209ae65-0670-480d-8a79-9e1890c3f991,1,[739.1425],[13.321]
2672,120b2bc7-8135-4a33-b1f1-f5e4daa5f99e,4,[837.95575],[3.7917275]
2673,120b2bc7-8135-4a33-b1f1-f5e4daa5f99e,1,[454.68988],[11.713375]
